# sample: nlo
# nominal stat var1 var2 var3 var4 var5 var6
0.00230238808369 3.61627373721e-06 0.00218681260612 0.00241114000481 0.00229208678169 0.00234192067425 0.00217149361985 0.00245371032305
0.00219018513517 3.52705566966e-06 0.0020808839896 0.00229177918368 0.00218649228093 0.00222215075675 0.00207067053891 0.00232409754127
0.00209902097989 3.45286959107e-06 0.00199182551235 0.00219929335718 0.00209400427153 0.00213117856386 0.00198048031038 0.0022315546255
0.00200557346016 3.37513341865e-06 0.00190368182507 0.00209984397013 0.00199539854501 0.00204270171271 0.00188836254744 0.00213850105887
0.00191303475294 3.29634720571e-06 0.00181492401728 0.00200381176023 0.00190593174798 0.00194608498616 0.00180183326272 0.00203670904495
0.00182480725537 3.21943665685e-06 0.00173110507999 0.00191114445273 0.00181878086151 0.00185615397689 0.00171889534937 0.00194168169336
0.00173523367602 3.13942583511e-06 0.00164811984634 0.00181336214562 0.0017281496929 0.00176673305138 0.00163516783808 0.00184421248018
0.00166385322202 3.0741753687e-06 0.00157849509005 0.00174148122366 0.0016545309183 0.00169701720747 0.00156360512613 0.00177389270365
0.00159477898266 3.00968667554e-06 0.00151203004508 0.00167029879233 0.00158789730845 0.00162483859242 0.00149915010512 0.00169869559013
0.00152097918388 2.93922328753e-06 0.00144402399753 0.00158930438438 0.00151236766259 0.00155222265144 0.00142972854632 0.00161904361264
0.00145425123723 2.87402552792e-06 0.0013799193176 0.00152038546733 0.00144570895511 0.00148458562679 0.00136586788711 0.00154915999605
0.00139744049251 2.81732873481e-06 0.00132591295557 0.00146053238945 0.00139079658582 0.00142565364773 0.00131340642351 0.00148654499012
0.00134335630573 2.76227214642e-06 0.00127253050069 0.00140710946165 0.00133167095392 0.00137634388609 0.00125608126023 0.0014391318534
0.00128673320668 2.70342983471e-06 0.0012202901341 0.00134502666412 0.00127770833082 0.00131652857109 0.00120610228358 0.001373210715
0.00123271723888 2.64607764453e-06 0.00116818131979 0.00128985976779 0.00122416716291 0.00126101904838 0.00115433788105 0.00131589336423
0.00117426526757 2.58258104717e-06 0.00111348535237 0.00122732705101 0.00116332286845 0.00120435605632 0.00109798005975 0.00125595590317
0.00112786039418 2.53103720072e-06 0.00107076950322 0.00117665202763 0.00111799320097 0.00115618262932 0.00105615101366 0.00120299938987
0.0010849202672 2.48238861036e-06 0.00102857717705 0.00113374295082 0.00107489306562 0.00111281681386 0.00101389844209 0.00115952347675
0.0010434682757 2.43450397093e-06 0.000988412609807 0.00109159813666 0.00103567350379 0.00106900410349 0.000975679182034 0.00111461202101
0.000999670480297 2.38286424185e-06 0.000947734115758 0.00104433172298 0.000991719140416 0.00102454447157 0.000934944627778 0.00106646952861
0.000960660850318 2.33590897975e-06 0.000910063744004 0.00100472828548 0.000950926501801 0.000986762108912 0.000895952434944 0.00102850175087
0.000923150716088 2.28985076509e-06 0.000874322969085 0.000965381497339 0.00091483520037 0.000947406550867 0.000861500659789 0.000987029753257
0.00088711167775 2.24470888509e-06 0.000840587527162 0.00092671707427 0.000879334865227 0.000910457775426 0.000828375601503 0.000947465108576
0.000846028877191 2.192115714e-06 0.000802728789402 0.000881966319463 0.000836344033893 0.000870975056648 0.000789153528877 0.000905006147394
0.000813823776814 2.14998817933e-06 0.000770969041431 0.000850347410823 0.000805995456393 0.000836217516219 0.000758883190998 0.000869983171075
0.000781612997683 2.1070108663e-06 0.00074055410232 0.000816311519788 0.000774132812831 0.00080321187718 0.000728877228952 0.000835116881097
0.000754025664493 2.0694929723e-06 0.000714854058314 0.000786759313777 0.000744554389268 0.000777302467001 0.00070175002788 0.000807937422628
0.000724467403043 2.0285247945e-06 0.000686387995519 0.000756547770572 0.000715736774708 0.000746514405008 0.000673981310805 0.000776264644133
0.000700810570777 1.99513010185e-06 0.000663467596236 0.000732549193388 0.000693349063564 0.000721230776418 0.000652198676033 0.000750326027572
0.000667804603905 1.947581358e-06 0.000632794905567 0.00069681542922 0.000661151959912 0.000686938874692 0.000622317008181 0.000713193029792
0.000644073932645 1.91266437926e-06 0.000610408788722 0.000671849580168 0.000635888921275 0.000664291621072 0.000598803423307 0.000689673112887
0.000627676028795 1.88815952417e-06 0.000594256198442 0.000655768106746 0.000618544188917 0.000648738729421 0.000581951225917 0.000674738765948
0.000603826081265 1.85193974047e-06 0.000571461369371 0.000631171531377 0.000596143759564 0.000623038357339 0.000560446286604 0.000647969250195
0.000577175937614 1.81061049131e-06 0.000546483633303 0.000602833596164 0.000568766836439 0.000596701624188 0.000534987711272 0.000620110555018
0.000557784721373 1.77993538318e-06 0.000528782239409 0.000581218375735 0.000550759113493 0.000575642657134 0.000518431084802 0.000596402361715
0.000534656123344 1.74264212834e-06 0.000506185561426 0.000558291821812 0.000526866266277 0.00055286373628 0.000495401016912 0.000574203175061
0.000516622405906 1.71300078148e-06 0.000489175532084 0.000539241911461 0.000509813029622 0.000533524088026 0.000479307931335 0.000553725439134
0.000494465073161 1.67586395621e-06 0.000468259541671 0.000515979309755 0.000487568196164 0.000511043611418 0.000458397316429 0.000530098511348
0.00048144671712 1.65365561586e-06 0.000455636099291 0.000502819266713 0.000473574945474 0.000498937642566 0.000445103690549 0.000518263396909
0.000467394617328 1.62934410725e-06 0.000441841288543 0.000488805511318 0.000459540152806 0.000484629218258 0.000431376541173 0.000503961140571
0.000441056870039 1.58277167001e-06 0.000418844081915 0.000458166232241 0.00043494829124 0.000456019062907 0.000409998549758 0.00047086659322
0.000425811988787 1.55517735e-06 0.000403553944425 0.00044360226327 0.00041932503123 0.000440790915439 0.000394468566397 0.000456348276982
0.000418547382724 1.54185416777e-06 0.000395968818421 0.000437155995081 0.000411872051849 0.000433586181833 0.000386766621855 0.000449980248483
0.00040423968661 1.51527153751e-06 0.000382055895713 0.00042275707608 0.000398394451046 0.000418228490211 0.000373623149284 0.000434418439296
0.00038889824706 1.48624016278e-06 0.00036850722244 0.000405119763448 0.000382089690481 0.000403723072442 0.000359327942566 0.000417854996533
0.000370739571367 1.45112720268e-06 0.000351353350073 0.000385992276621 0.000364348221852 0.000384846650837 0.000342711797107 0.000398172909396
0.000358845837741 1.42766060742e-06 0.000339355166621 0.000374953340201 0.000352422823378 0.000372724107018 0.000330785791678 0.000386973410337
0.000350047654954 1.41005032219e-06 0.000331173899262 0.000365452771692 0.000343378250902 0.000364128246084 0.000322503904763 0.000377900342329
0.000334700535009 1.37879354267e-06 0.000316776146071 0.000349135501014 0.000328966300735 0.000347417866112 0.000308903361132 0.00035989348422
0.000321080107447 1.3504476337e-06 0.000304113712415 0.000334443309668 0.000314881585588 0.00033409232356 0.000295941999476 0.000345674604464
0.0003133497486 1.33409184889e-06 0.0002963683006 0.000327185807717 0.000308145887377 0.000325072328064 0.000288999702816 0.000336758484612
0.000303381503205 1.31270038682e-06 0.000286744330302 0.000317061903949 0.0002979026702 0.000315190006933 0.000279356614369 0.000327098452239
0.000292430634918 1.28879104164e-06 0.000277212712174 0.000304243605574 0.000287778166536 0.00030327770543 0.000270491171114 0.000313064180182
0.000282223832312 1.26609976076e-06 0.000267111504829 0.000294335347387 0.000277641747347 0.000292800025994 0.000260540356951 0.000302951616896
0.000269273632507 1.23671039713e-06 0.000255271686218 0.00028001671726 0.000263210266231 0.000281254791533 0.000247615777576 0.00029056143499
0.000267120947006 1.23175709809e-06 0.000252371570342 0.000279167310957 0.000262477968042 0.000277367611663 0.00024585598672 0.000287494502987
0.00025580656234 1.20538825267e-06 0.000242093187139 0.000266719974192 0.000250303486355 0.000266901538338 0.000235022834676 0.000276361372134
0.000246968617543 1.18438257382e-06 0.000233809672323 0.000257312434627 0.000242253842765 0.00025714897857 0.000227381747209 0.000265798290436
0.000237926194365 1.16249812673e-06 0.000225605810635 0.000247341918441 0.000233129168618 0.000247919745962 0.000219198831822 0.000255716672095
0.000229979995217 1.14292089399e-06 0.000217773826079 0.000239557415971 0.000225743060254 0.000239158613699 0.00021188742187 0.000247000842632
0.000224447757808 1.12909057677e-06 0.000212218536998 0.000234293330018 0.000219832388327 0.000233972923507 0.000206090994185 0.000242270212127
0.000218654246361 1.11442311915e-06 0.000206435324294 0.000228717632566 0.000213798057417 0.000228371185178 0.000200207222993 0.000237115443533
0.000216291398156 1.10838535325e-06 0.000203833709797 0.000226885185507 0.000212014571608 0.000225263884257 0.000198034629768 0.000234243122018
0.000205766518642 1.08108172087e-06 0.000194244036277 0.000215214538108 0.000200963985891 0.000215117342244 0.000188133065414 0.00022322182071
0.000194253328326 1.05040169935e-06 0.000183710076239 0.000202699124821 0.000190505942879 0.000202245536287 0.00017853975708 0.000209167210645
0.000192793591382 1.04644758833e-06 0.000182008407103 0.000201733856204 0.000188411923322 0.000201467997883 0.000176336192066 0.000209057951279
0.00018556873621 1.02665280068e-06 0.000175689659157 0.000193203196592 0.000182026092226 0.000193261691833 0.000170751392388 0.000199403804087
0.000179979695143 1.01107401718e-06 0.000170376108216 0.00018740985582 0.000175723742834 0.000188207218216 0.000164894768407 0.000194300111706
0.000175452801569 9.9827766178e-07 0.000165474536832 0.000183756506484 0.000171642520686 0.000183222126985 0.000160427769183 0.0001901996253
0.000168989055076 9.79716663656e-07 0.00015940654553 0.000176916541581 0.000165121760536 0.000176777834869 0.000154350658305 0.000183429343997
0.000160525975308 9.54869169506e-07 0.000152063717038 0.000166993364183 0.00015747109576 0.000167159918949 0.000147711467284 0.000172129420152
0.000158509600128 9.48853129213e-07 0.000149820989818 0.000165437011599 0.000155317240458 0.000165306034425 0.000145422470973 0.000170903188072
0.000154391659 9.36446842916e-07 0.000146424669597 0.000160490504185 0.00014810269324 0.000164268099764 0.000139503624057 0.000169761597693
0.000151324502505 9.2709842402e-07 0.000142839814833 0.000158234916647 0.000147997782658 0.000158020564743 0.00013838201673 0.000163632684616
0.000143912205822 9.04107421433e-07 0.000136327792812 0.000149733759987 0.000140801755381 0.000150282448855 0.000132076472625 0.000154773289468
0.000139248989145 8.89338809694e-07 0.000132277107369 0.000144199051814 0.000136341289536 0.000145362764187 0.000128217732747 0.000148965828443
0.000135238965764 8.76439905079e-07 0.000127889568783 0.000140935578915 0.000132508387216 0.000141064709758 0.000124063207692 0.000145500192961
0.000132177487709 8.66462895979e-07 0.000124859701126 0.000138019880662 0.000129410319843 0.000137963939886 0.000121019543032 0.000142542216636
0.000129133048954 8.56426162757e-07 0.000121708767014 0.000135316429518 0.000125983963764 0.000135243600037 0.00011763049376 0.000140365675442
0.000124401673829 8.40590227179e-07 0.000117708715228 0.000129599330622 0.000121784733345 0.000129896218283 0.000114053338291 0.00013385076736
0.000119931574382 8.25349688986e-07 0.000113407295729 0.000125095392027 0.000116943380372 0.000125728114061 0.000109522667703 0.000129848795729
0.000117937921741 8.18460944394e-07 0.000111126909971 0.000123636076317 0.000114959626938 0.000123637784014 0.000107299263003 0.000128346409092
0.000114904842648 8.07867972261e-07 0.00010862985706 0.000119870617556 0.000112218638379 0.000120319928669 0.000105016361363 0.000124178149375
0.000112081921427 7.97882628162e-07 0.000105983827001 0.000116861555268 0.000108908494003 0.000118003005471 0.000102016461904 0.000121871144224
0.000105714727398 7.74888065824e-07 9.9907348346e-05 0.000110296939871 0.00010295780947 0.000110976807792 9.63565512092e-05 0.000114625939363
0.000104709381224 7.71194675042e-07 9.90924926827e-05 0.000108998209286 0.000101693455957 0.00011022508086 9.53347401257e-05 0.000113643829017
0.000101988698114 7.61109687418e-07 9.64688869264e-05 0.000106250546388 9.92284184189e-05 0.000107211290357 9.29542117688e-05 0.000110589351274
9.85807442198e-05 7.48285400124e-07 9.36647625419e-05 0.00010194128711 9.59173246672e-05 0.000103585706947 9.02479404684e-05 0.000106044685461
9.43208018496e-05 7.319391332e-07 8.94252230533e-05 9.78805167113e-05 9.2208367427e-05 9.87112899582e-05 8.64656801846e-05 0.000101211205389
9.25827456161e-05 7.25164029924e-07 8.75311142216e-05 9.64984370405e-05 9.04885396698e-05 9.68797269969e-05 8.46498551543e-05 9.98340180682e-05
9.15489995042e-05 7.21104202778e-07 8.64695140595e-05 9.55357848252e-05 8.9254632566e-05 9.60110380504e-05 8.34293800203e-05 9.9067158768e-05
9.11457250248e-05 7.19514213603e-07 8.55967253517e-05 9.60145866489e-05 8.89251096322e-05 9.54666110943e-05 8.26422391011e-05 9.94096020903e-05
8.67778640546e-05 7.02062382236e-07 8.1901166276e-05 9.06963006435e-05 8.45338729219e-05 9.10939360188e-05 7.8961649916e-05 9.41465157109e-05
8.30177550181e-05 6.86683667122e-07 7.85887248716e-05 8.633072105e-05 8.09821222637e-05 8.70292902879e-05 7.58287857056e-05 8.9415077696e-05
8.11831398855e-05 6.79053743075e-07 7.67276724878e-05 8.46412462762e-05 7.92202925599e-05 8.51028137132e-05 7.40747540455e-05 8.77026631337e-05
7.95075625523e-05 6.72009550138e-07 7.50941040259e-05 8.30035900123e-05 7.76409536902e-05 8.32311051801e-05 7.25260157107e-05 8.5822904483e-05
7.62984059354e-05 6.58307733743e-07 7.20795936598e-05 7.95978363661e-05 7.42902754255e-05 8.02154607284e-05 6.94494907735e-05 8.27547551189e-05
7.40945958557e-05 6.48730761563e-07 6.99480367511e-05 7.74132957321e-05 7.21396596889e-05 7.78435930409e-05 6.73745022855e-05 8.03739451163e-05
7.28961319765e-05 6.43462833215e-07 6.86313393971e-05 7.64819750674e-05 7.09655341841e-05 7.6622637966e-05 6.61136494503e-05 7.94801933453e-05
7.09195186757e-05 6.34678978563e-07 6.67387772228e-05 7.44563127977e-05 6.91452736808e-05 7.44193751727e-05 6.43682987132e-05 7.72025933201e-05
6.85907501746e-05 6.2417159472e-07 6.50578942281e-05 7.11108223854e-05 6.67130810052e-05 7.21449329773e-05 6.26113149201e-05 7.39440337776e-05
6.788643988e-05 6.20958736397e-07 6.41433039435e-05 7.08176609948e-05 6.60039951683e-05 7.14455981745e-05 6.16945262467e-05 7.36492346237e-05
6.611998375e-05 6.12826579931e-07 6.24926913724e-05 6.8930428823e-05 6.41636768999e-05 6.97763107022e-05 6.0020732799e-05 7.19575280033e-05
6.21156379055e-05 5.93979831536e-07 5.93115979364e-05 6.36812483684e-05 6.1942635079e-05 6.36864636398e-05 5.82065208269e-05 6.39556231453e-05
6.19452403175e-05 5.93164560363e-07 5.87424281674e-05 6.42882683142e-05 5.95934277158e-05 6.59549955899e-05 5.5952504225e-05 6.77341836765e-05
6.00765454674e-05 5.84149083516e-07 5.69346127304e-05 6.23618175752e-05 5.82673974018e-05 6.34106781186e-05 5.46491262223e-05 6.50968083414e-05
5.80715325504e-05 5.74318580783e-07 5.47883327512e-05 6.07273232027e-05 5.57805566209e-05 6.192804295e-05 5.21264580361e-05 6.41227131539e-05
5.78272958998e-05 5.73109576854e-07 5.43911056742e-05 6.07409840813e-05 5.62764768221e-05 6.08081570359e-05 5.23561317966e-05 6.31006545599e-05
5.43398229459e-05 5.55559184896e-07 5.14373396531e-05 5.64994661956e-05 5.26626357214e-05 5.7392944392e-05 4.93253950716e-05 5.8985186922e-05
5.56859649334e-05 5.62398428253e-07 5.25307958239e-05 5.82036194444e-05 5.39310347765e-05 5.88415867665e-05 5.03498546901e-05 6.08148269713e-05
5.35389538312e-05 5.51450027817e-07 5.06014294538e-05 5.57932981308e-05 5.21406043774e-05 5.62604998243e-05 4.87243075064e-05 5.78920850875e-05
5.09886682929e-05 5.3815583901e-07 4.84309618675e-05 5.27145164412e-05 4.96601501943e-05 5.35208327543e-05 4.66204808387e-05 5.45838866708e-05
5.09318690513e-05 5.37856013888e-07 4.82675841782e-05 5.28637231336e-05 4.97957371507e-05 5.32326244709e-05 4.65961515806e-05 5.44035886803e-05
4.89438960491e-05 5.27254737645e-07 4.62541569224e-05 5.102934482e-05 4.7736587231e-05 5.13378052611e-05 4.459460403e-05 5.28184516873e-05
4.68139247802e-05 5.15654423768e-07 4.45156515567e-05 4.83041610499e-05 4.56108036686e-05 4.91667721875e-05 4.28431669627e-05 5.00038772398e-05
4.6297051737e-05 5.1279984924e-07 4.38249312958e-05 4.81359564742e-05 4.47341773457e-05 4.9052507716e-05 4.19039743442e-05 5.04147506936e-05
4.62743320255e-05 5.12674008565e-07 4.35486349955e-05 4.85325570512e-05 4.49358425443e-05 4.86970475726e-05 4.18074473401e-05 5.03783782107e-05
4.35990881706e-05 4.97633860648e-07 4.12451498198e-05 4.53918122626e-05 4.23886951288e-05 4.58135808053e-05 3.96192815881e-05 4.69988166893e-05
4.40705217049e-05 5.00317064484e-07 4.15260622878e-05 4.61432540307e-05 4.28641478492e-05 4.63958759122e-05 3.99177695791e-05 4.79270043037e-05
4.26335011616e-05 4.92092469806e-07 4.0126077292e-05 4.47131779259e-05 4.12582333503e-05 4.51147877385e-05 3.84005437283e-05 4.67232838147e-05
4.17531130855e-05 4.86985073996e-07 3.94689009721e-05 4.34885286259e-05 4.05519506652e-05 4.39825412528e-05 3.78784053673e-05 4.51714804071e-05
3.95663426516e-05 4.74060939293e-07 3.73548458725e-05 4.13151596249e-05 3.84146828866e-05 4.17116699566e-05 3.58479070322e-05 4.29692374667e-05
3.93334657766e-05 4.72663782475e-07 3.69735368127e-05 4.13506273206e-05 3.81660670212e-05 4.15020725839e-05 3.54637227967e-05 4.30568943328e-05
3.8010043696e-05 4.64644074133e-07 3.57061249239e-05 3.9975508781e-05 3.69812636688e-05 3.99873481956e-05 3.43266294627e-05 4.1467402663e-05
3.84417178573e-05 4.67275070702e-07 3.62009040667e-05 4.02799713394e-05 3.72447700559e-05 4.0614351384e-05 3.46659846116e-05 4.19751685607e-05
3.55676767105e-05 4.49468195392e-07 3.37620732399e-05 3.67991593265e-05 3.45191945986e-05 3.75218413945e-05 3.23805144945e-05 3.82868870355e-05
3.55392770515e-05 4.49288716241e-07 3.34967613509e-05 3.71827445575e-05 3.46205346245e-05 3.73758601914e-05 3.22342172178e-05 3.85588486998e-05
3.65105438799e-05 4.55386727204e-07 3.41520329689e-05 3.8643122291e-05 3.55985925511e-05 3.82766411198e-05 3.28824103701e-05 3.98910473478e-05
3.34093059365e-05 4.35617123945e-07 3.15781161642e-05 3.48063773666e-05 3.25497803336e-05 3.5098603844e-05 3.03745764405e-05 3.60057643837e-05
3.35115444389e-05 4.36283147579e-07 3.15626960461e-05 3.51119316716e-05 3.25813099088e-05 3.53005655676e-05 3.03128745574e-05 3.64605232687e-05
3.2239241751e-05 4.27921025336e-07 3.04745265499e-05 3.35853892948e-05 3.13451716481e-05 3.39624995853e-05 2.92705244274e-05 3.48781563882e-05
3.11430165793e-05 4.20582844602e-07 2.95721601575e-05 3.22097174189e-05 3.02355458463e-05 3.28303926213e-05 2.83425419755e-05 3.34207578485e-05
3.02967079994e-05 4.14828833744e-07 2.86894439437e-05 3.14748561907e-05 2.93827875116e-05 3.19767968188e-05 2.74978701825e-05 3.27645282313e-05
2.98934333157e-05 4.12058723118e-07 2.81384305884e-05 3.13378380898e-05 2.89390401996e-05 3.16356748199e-05 2.69287485876e-05 3.27345282691e-05
2.97514353487e-05 4.11078890716e-07 2.80864862681e-05 3.1062673581e-05 2.88599877819e-05 3.13992250831e-05 2.69191530683e-05 3.23216646253e-05
2.87290491932e-05 4.03953932603e-07 2.71370412583e-05 2.99918562991e-05 2.77855092451e-05 3.04146732603e-05 2.59403511371e-05 3.13190992047e-05
2.83939336956e-05 4.01591022325e-07 2.66952493699e-05 2.98254887914e-05 2.7637395666e-05 2.98503819946e-05 2.56448179544e-05 3.08501819681e-05
2.65593185818e-05 3.88400407721e-07 2.51808126332e-05 2.75182974327e-05 2.59513519115e-05 2.78528208154e-05 2.42643743215e-05 2.83709571882e-05
2.7008032543e-05 3.916676368e-07 2.55688313632e-05 2.8060378519e-05 2.60840230026e-05 2.85894172542e-05 2.44014093788e-05 2.9274212848e-05
2.47644628863e-05 3.75046976277e-07 2.35249946766e-05 2.55928311437e-05 2.39810609032e-05 2.6203469264e-05 2.249943101e-05 2.66838348266e-05
2.40431127373e-05 3.69544343106e-07 2.27761305162e-05 2.49686673517e-05 2.32777847392e-05 2.54156715491e-05 2.17754456553e-05 2.59953815967e-05
2.36057585593e-05 3.66167834276e-07 2.26292274907e-05 2.40430412037e-05 2.34278849609e-05 2.4345401099e-05 2.20604667892e-05 2.41996954719e-05
2.47928624712e-05 3.75261964098e-07 2.33266739957e-05 2.59856662034e-05 2.40676231922e-05 2.61769492587e-05 2.23547071567e-05 2.70145260142e-05
2.33956014219e-05 3.6453423238e-07 2.21297673862e-05 2.43354103111e-05 2.27836885012e-05 2.45943049735e-05 2.12652537052e-05 2.51631865564e-05
