# lo lo_stat lo_scaleup lo_scaledown nlo nlo_stat nlo_scaleup nlo_scaledown
0.000873356999231 3.16989713983e-06 0.000124811458624 9.52350379954e-05 0.000999670480297 2.38286424185e-06 6.67990483105e-05 6.47258525186e-05
0.000837103749885 3.10340825596e-06 0.000120698862306 9.20255109003e-05 0.000960660850318 2.33590897975e-06 6.78409005564e-05 6.47084153743e-05
0.000806085419121 3.04536814185e-06 0.00011781669389 8.96616472908e-05 0.000923150716088 2.28985076509e-06 6.38790371683e-05 6.16500562992e-05
0.000772938604978 2.9820970076e-06 0.000113977319746 8.66050157008e-05 0.00088711167775 2.24470888509e-06 6.0353430826e-05 5.87360762473e-05
0.000743036289825 2.92384455653e-06 0.00011047250583 8.38855470727e-05 0.000846028877191 2.192115714e-06 5.89772702037e-05 5.68753483133e-05
0.000713156985302 2.86445390316e-06 0.000107546058645 8.15044360681e-05 0.000813823776814 2.14998817933e-06 5.61593942616e-05 5.49405858162e-05
0.000686832823289 2.81109024622e-06 0.000104451876996 7.91192138124e-05 0.000781612997683 2.1070108663e-06 5.35038834139e-05 5.27357687303e-05
0.000655365785219 2.74594067116e-06 0.000100150180008 7.57775330054e-05 0.000754025664493 2.0694929723e-06 5.39117581345e-05 5.22756366126e-05
0.000635139440455 2.70323504163e-06 9.82516459541e-05 7.42210372246e-05 0.000724467403043 2.0285247945e-06 5.179724109e-05 5.04860922376e-05
0.00060643367812 2.64144105292e-06 9.4211129732e-05 7.11431613849e-05 0.000700810570777 1.99513010185e-06 4.95154567953e-05 4.86118947435e-05
0.000582226494171 2.58818460427e-06 9.12308135563e-05 6.88570431508e-05 0.000667804603905 1.947581358e-06 4.53884258874e-05 4.54875957239e-05
0.000566372169323 2.55270259438e-06 8.95052665359e-05 6.74286021441e-05 0.000644073932645 1.91266437926e-06 4.55991802417e-05 4.52705093383e-05
0.000535537923608 2.482243503e-06 8.56800887255e-05 6.44322785756e-05 0.000627676028795 1.88815952417e-06 4.70627371528e-05 4.57248028783e-05
0.000516669206082 2.43812269148e-06 8.36308678005e-05 6.27680289347e-05 0.000603826081265 1.85193974047e-06 4.41431689295e-05 4.33797946616e-05
0.000495533941388 2.38773414954e-06 8.07966155249e-05 6.05906052731e-05 0.000577175937614 1.81061049131e-06 4.29346174038e-05 4.21882263427e-05
0.000483510886623 2.35858969084e-06 7.87332627288e-05 5.90454546922e-05 0.000557784721373 1.77993538318e-06 3.86176403423e-05 3.93536365705e-05
0.000463756259798 2.30990521759e-06 7.59447099673e-05 5.69304257862e-05 0.000534656123344 1.74264212834e-06 3.95470517169e-05 3.92551064323e-05
0.000450651705369 2.27703537088e-06 7.46070840384e-05 5.58308290865e-05 0.000516622405906 1.71300078148e-06 3.71030332277e-05 3.73144745715e-05
0.000429735041672 2.22356409033e-06 7.15920438831e-05 5.35638558265e-05 0.000494465073161 1.67586395621e-06 3.56334381875e-05 3.60677567314e-05
0.000413570073303 2.18134229355e-06 6.93499650128e-05 5.18413205686e-05 0.00048144671712 1.65365561586e-06 3.68166797889e-05 3.63430265708e-05
0.000399798210571 2.14471549978e-06 6.7253750622e-05 5.02423540918e-05 0.000467394617328 1.62934410725e-06 3.65665232425e-05 3.60180761555e-05
0.000387027310294 2.11018277342e-06 6.57409290968e-05 4.90533030371e-05 0.000441056870039 1.58277167001e-06 2.98097231811e-05 3.10583202815e-05
0.000367744401407 2.05694321397e-06 6.2536000274e-05 4.66482245688e-05 0.000425811988787 1.55517735e-06 3.05362881946e-05 3.13434223904e-05
0.000357780798128 2.02888663695e-06 6.16184121769e-05 4.58714944399e-05 0.000418547382724 1.54185416777e-06 3.14328657586e-05 3.17807608688e-05
0.000345493121104 1.9937420555e-06 5.98926025579e-05 4.456845528e-05 0.00040423968661 1.51527153751e-06 3.01787526852e-05 3.06165373267e-05
0.000335092315833 1.96350269597e-06 5.83712280427e-05 4.33978428976e-05 0.00038889824706 1.48624016278e-06 2.89567494726e-05 2.95703044941e-05
0.000322010772036 1.92479493651e-06 5.62842225413e-05 4.17779185629e-05 0.000370739571367 1.45112720268e-06 2.74333380296e-05 2.80277742601e-05
0.00031211620065 1.89499218506e-06 5.4832844055e-05 4.07201831995e-05 0.000358845837741 1.42766060742e-06 2.81275725964e-05 2.8060046063e-05
0.000297677029616 1.85063993316e-06 5.26974589578e-05 3.90896852021e-05 0.000350047654954 1.41005032219e-06 2.78526873745e-05 2.75437501914e-05
0.00028910556952 1.82380119776e-06 5.14467388001e-05 3.81280508989e-05 0.000334700535009 1.37879354267e-06 2.51929492106e-05 2.57971738765e-05
0.00027649574366 1.78358369112e-06 4.92666785416e-05 3.65254921529e-05 0.000321080107447 1.3504476337e-06 2.45944970164e-05 2.51381079707e-05
0.000266727730746 1.75179528261e-06 4.75549065321e-05 3.52510952732e-05 0.0003133497486 1.33409184889e-06 2.34087360116e-05 2.43500457841e-05
0.000260641418812 1.73169332526e-06 4.69948764916e-05 3.47524784285e-05 0.000303381503205 1.31270038682e-06 2.3716949034e-05 2.40248888362e-05
0.000250010507229 1.69600995877e-06 4.52787059404e-05 3.34649715682e-05 0.000292430634918 1.28879104164e-06 2.06335452636e-05 2.19394638043e-05
0.000243924195296 1.67523874144e-06 4.45009468472e-05 3.28775043274e-05 0.000282223832312 1.26609976076e-06 2.07277845842e-05 2.16834753609e-05
0.000233995107963 1.64078869992e-06 4.26933393361e-05 3.15403023604e-05 0.000269273632507 1.23671039713e-06 2.12878024831e-05 2.16578549301e-05
0.000224307632257 1.6064650923e-06 4.13384862433e-05 3.04755291235e-05 0.000267120947006 1.23175709809e-06 2.03735559807e-05 2.12649602857e-05
0.000216069826312 1.57669005699e-06 3.98639958099e-05 2.93991835547e-05 0.00025580656234 1.20538825267e-06 2.05548097937e-05 2.07837276644e-05
0.000209684376174 1.55321760129e-06 3.88378758999e-05 2.86444195212e-05 0.000246968617543 1.18438257382e-06 1.88296728931e-05 1.9586870334e-05
0.000204449457592 1.53370646693e-06 3.81638209269e-05 2.80983992353e-05 0.000237926194365 1.16249812673e-06 1.77904777296e-05 1.87273625434e-05
0.000196844444003 1.50491110883e-06 3.6705974803e-05 2.70430055746e-05 0.000229979995217 1.14292089399e-06 1.70208474154e-05 1.8092573347e-05
0.000188434058325 1.47241071181e-06 3.51262107982e-05 2.58726766562e-05 0.000224447757808 1.12909057677e-06 1.78224543185e-05 1.83567636229e-05
0.000188664164636 1.47330945492e-06 3.56477677069e-05 2.6185905337e-05 0.000218654246361 1.11442311915e-06 1.84611971719e-05 1.84470233679e-05
0.000178689056041 1.43383192104e-06 3.38969090161e-05 2.48903747715e-05 0.000216291398156 1.10838535325e-06 1.79517238618e-05 1.82567683884e-05
0.000172476185636 1.40868482749e-06 3.28869955964e-05 2.41154985967e-05 0.000205766518642 1.08108172087e-06 1.74553020679e-05 1.76334532284e-05
0.000167655458415 1.38885886802e-06 3.21974504882e-05 2.3610023594e-05 0.000194253328326 1.05040169935e-06 1.4913882319e-05 1.57135712462e-05
0.000163847198962 1.37299443863e-06 3.13834200492e-05 2.30193162537e-05 0.000192793591382 1.04644758833e-06 1.62643598965e-05 1.64573993163e-05
0.000157381211615 1.34563015114e-06 3.04916746399e-05 2.23251112262e-05 0.00018556873621 1.02665280068e-06 1.38350678775e-05 1.48173438223e-05
0.00015321628738 1.32770544023e-06 2.97540313228e-05 2.17567614027e-05 0.000179979695143 1.01107401718e-06 1.43204165637e-05 1.50849267356e-05
0.000147751262487 1.30381168121e-06 2.88187627485e-05 2.10694659712e-05 0.000175452801569 9.9827766178e-07 1.47468237308e-05 1.50250323854e-05
0.000144012034928 1.28720779481e-06 2.7839977314e-05 2.0410011977e-05 0.000168989055076 9.79716663656e-07 1.44402889204e-05 1.46383967716e-05
0.000141032158197 1.27382082134e-06 2.76144523941e-05 2.01908934333e-05 0.000160525975308 9.54869169506e-07 1.16034448435e-05 1.28145080245e-05
0.000135728207721 1.24963829203e-06 2.67568341285e-05 1.95330920993e-05 0.000158509600128 9.48853129213e-07 1.23935879446e-05 1.30871291544e-05
0.000131022533655 1.22778483288e-06 2.59594544029e-05 1.89208582845e-05 0.000154391659 9.36446842916e-07 1.53699386923e-05 1.48880349438e-05
0.000125407939659 1.20119020981e-06 2.47345035616e-05 1.80651686354e-05 0.000151324502505 9.2709842402e-07 1.23081821102e-05 1.29424857751e-05
0.000122945802129 1.18934025867e-06 2.44890085601e-05 1.78517442772e-05 0.000143912205822 9.04107421433e-07 1.08610836464e-05 1.18357331975e-05
0.000119770335033 1.1738805305e-06 2.37752343417e-05 1.73439827195e-05 0.000139248989145 8.89338809694e-07 9.71683929882e-06 1.10312563973e-05
0.000114213267615 1.14632442425e-06 2.2838470252e-05 1.66347174665e-05 0.000135238965764 8.76439905079e-07 1.02612271977e-05 1.11757580718e-05
0.000111935215133 1.13483477782e-06 2.23710917612e-05 1.6305437551e-05 0.000132177487709 8.66462895979e-07 1.03647289272e-05 1.11579446767e-05
0.000109093402188 1.12033656472e-06 2.19175872421e-05 1.59621710662e-05 0.000129133048954 8.56426162757e-07 1.12326264882e-05 1.15025551944e-05
0.000105538259679 1.10193057031e-06 2.12487419594e-05 1.54630144704e-05 0.000124401673829 8.40590227179e-07 9.44909353081e-06 1.03483355379e-05
0.000101396346075 1.08009118075e-06 2.05601356491e-05 1.49468937382e-05 0.000119931574382 8.25349688986e-07 9.91722134617e-06 1.04089066791e-05
9.9072272331e-05 1.0676412117e-06 2.00588481294e-05 1.45783688252e-05 0.000117937921741 8.18460944394e-07 1.04084873511e-05 1.06386587374e-05
9.53330447723e-05 1.04729974882e-06 1.94302056646e-05 1.41267430986e-05 0.000114904842648 8.07867972261e-07 9.27330672654e-06 9.88848128493e-06
9.20310192052e-05 1.02900238957e-06 1.89500778401e-05 1.37364953881e-05 0.000112081921427 7.97882628162e-07 9.78922279711e-06 1.00654595223e-05
8.98104933011e-05 1.01651269863e-06 1.82913963979e-05 1.32939449502e-05 0.000105714727398 7.74888065824e-07 8.91121196469e-06 9.35817618924e-06
8.71987866678e-05 1.00162346094e-06 1.78767635988e-05 1.29783940747e-05 0.000104709381224 7.71194675042e-07 8.93444779314e-06 9.37464109817e-06
8.41153620964e-05 9.83754941431e-07 1.74535566699e-05 1.264355294e-05 0.000101988698114 7.61109687418e-07 8.60065315952e-06 9.03448634526e-06
8.2803756122e-05 9.76054990335e-07 1.70246692993e-05 1.23631450858e-05 9.85807442198e-05 7.48285400124e-07 7.46394124132e-06 8.33280375136e-06
8.08938737382e-05 9.64732887716e-07 1.68693177823e-05 1.21938922998e-05 9.43208018496e-05 7.319391332e-07 6.89040353922e-06 7.85512166498e-06
7.78104491667e-05 9.46167940656e-07 1.60766868478e-05 1.16670778185e-05 9.25827456161e-05 7.25164029924e-07 7.25127245209e-06 7.93289046172e-06
7.59811039919e-05 9.3497945347e-07 1.58079248777e-05 1.14417660207e-05 9.15489995042e-05 7.21104202778e-07 7.51815926375e-06 8.11961948396e-06
7.63722847211e-05 9.37383185332e-07 1.57541345984e-05 1.14424992089e-05 9.11457250248e-05 7.19514213603e-07 8.26387706552e-06 8.50348592371e-06
7.1931232913e-05 9.09720579986e-07 1.51727982497e-05 1.0966840445e-05 8.67778640546e-05 7.02062382236e-07 7.36865165636e-06 7.81621413853e-06
7.07116694631e-05 9.01975648954e-07 1.49443386864e-05 1.07844716382e-05 8.30177550181e-05 6.86683667122e-07 6.39732267787e-06 7.18896931254e-06
6.85716807679e-05 8.88222284152e-07 1.44685516285e-05 1.04563623462e-05 8.11831398855e-05 6.79053743075e-07 6.51952324814e-06 7.10838583999e-06
6.80884575142e-05 8.85087108731e-07 1.4426617401e-05 1.04261795975e-05 7.95075625523e-05 6.72009550138e-07 6.31534193068e-06 6.98154684159e-06
6.4602346898e-05 8.62131305143e-07 1.37478161641e-05 9.92382809971e-06 7.62984059354e-05 6.58307733743e-07 6.45634918353e-06 6.84891516188e-06
6.18410711624e-05 8.43505209591e-07 1.31212165321e-05 9.47089569138e-06 7.40945958557e-05 6.48730761563e-07 6.2793492606e-06 6.72009357017e-06
6.19216083713e-05 8.44054290085e-07 1.32959611573e-05 9.58320555781e-06 7.28961319765e-05 6.43462833215e-07 6.58406136881e-06 6.78248252623e-06
5.904527948e-05 8.24217552013e-07 1.27075875179e-05 9.1460839916e-06 7.09195186757e-05 6.34678978563e-07 6.2830746444e-06 6.55121996254e-06
5.73424927764e-05 8.122459447e-07 1.23069768826e-05 8.86920056831e-06 6.85907501746e-05 6.2417159472e-07 5.35328360306e-06 5.97943525452e-06
5.46502489342e-05 7.92949153287e-07 1.17413966562e-05 8.46836370019e-06 6.788643988e-05 6.20958736397e-07 5.7627947437e-06 6.19191363331e-06
5.5156482819e-05 7.96613294073e-07 1.17409291515e-05 8.47782955557e-06 6.611998375e-05 6.12826579931e-07 5.83754425327e-06 6.099250951e-06
5.46042276719e-05 7.92615209641e-07 1.1714113275e-05 8.4559233436e-06 6.21156379055e-05 5.93979831536e-07 1.83998523979e-06 3.90911707859e-06
5.07154310109e-05 7.63869778038e-07 1.10741841184e-05 7.96247775903e-06 6.19452403175e-05 5.93164560363e-07 5.78894335908e-06 5.99273609251e-06
5.04968300152e-05 7.62221729132e-07 1.09703788899e-05 7.89909978333e-06 6.00765454674e-05 5.84149083516e-07 5.02026287395e-06 5.4274192451e-06
4.8782537996e-05 7.49171871943e-07 1.06320325978e-05 7.64872864745e-06 5.80715325504e-05 5.74318580783e-07 6.05118060351e-06 5.94507451428e-06
4.77700702263e-05 7.41356683736e-07 1.040744704e-05 7.48066160648e-06 5.78272958998e-05 5.73109576854e-07 5.27335866013e-06 5.47116410323e-06
4.63088951495e-05 7.29930443375e-07 1.01216547432e-05 7.27892941584e-06 5.43398229459e-05 5.55559184896e-07 4.64536397608e-06 5.01442787433e-06
4.57681453179e-05 7.25656223505e-07 1.00711325372e-05 7.23163111491e-06 5.56859649334e-05 5.62398428253e-07 5.12886203793e-06 5.33611024324e-06
4.39848214053e-05 7.11378415713e-07 9.6090707476e-06 6.91608027968e-06 5.35389538312e-05 5.51450027817e-07 4.35313125629e-06 4.81464632482e-06
4.15111785589e-05 6.91085529293e-07 9.11547233612e-06 6.55768957302e-06 5.09886682929e-05 5.3815583901e-07 3.59521837793e-06 4.36818745414e-06
4.17067689235e-05 6.9271172768e-07 9.37794040663e-06 6.71087837731e-06 5.09318690513e-05 5.37856013888e-07 3.47171962899e-06 4.3357174707e-06
4.03721523179e-05 6.81538225237e-07 8.93761557108e-06 6.40625957997e-06 4.89438960491e-05 5.27254737645e-07 3.87455563815e-06 4.34929201912e-06
3.99004343797e-05 6.77544897939e-07 8.83995366086e-06 6.34281924156e-06 4.68139247802e-05 5.15654423768e-07 3.18995245959e-06 3.97075781742e-06
3.89800091345e-05 6.69684482292e-07 8.74847666023e-06 6.26058063971e-06 4.6297051737e-05 5.1279984924e-07 4.11769895654e-06 4.39307739278e-06
3.8174637045e-05 6.62730145523e-07 8.5495129543e-06 6.11646858343e-06 4.62743320255e-05 5.12674008565e-07 4.10404618526e-06 4.46688468533e-06
3.59195951942e-05 6.42857898512e-07 7.91608270838e-06 5.68754492616e-06 4.35990881706e-05 4.97633860648e-07 3.39972851871e-06 3.97980658248e-06
3.55054038339e-05 6.39140732057e-07 7.98559827016e-06 5.7166749592e-06 4.40705217049e-05 5.00317064484e-07 3.85648259873e-06 4.15275212581e-06
3.3940680917e-05 6.24898587328e-07 7.69051479078e-06 5.49693012927e-06 4.26335011616e-05 4.92092469806e-07 4.08978265307e-06 4.23295743328e-06
3.45849785887e-05 6.30801943937e-07 7.7963339954e-06 5.57190971275e-06 4.17531130855e-05 4.86985073996e-07 3.41836732161e-06 3.87470771824e-06
3.25715483648e-05 6.12164963372e-07 7.41996494844e-06 5.29994498523e-06 3.95663426516e-05 4.74060939293e-07 3.40289481511e-06 3.71843561938e-06
3.34229417166e-05 6.20114095601e-07 7.53106290967e-06 5.39148271604e-06 3.93334657766e-05 4.72663782475e-07 3.72342855615e-06 3.86974297989e-06
3.08112350833e-05 5.95393132799e-07 7.00348425014e-06 5.00475833412e-06 3.8010043696e-05 4.64644074133e-07 3.45735896698e-06 3.68341423331e-06
2.95916716334e-05 5.83490805618e-07 6.73434723618e-06 4.81024882361e-06 3.84417178573e-05 4.67275070702e-07 3.53345070332e-06 3.77573324571e-06
3.13634902304e-05 6.00705295735e-07 7.08983065091e-06 5.07002581587e-06 3.55676767105e-05 4.49468195392e-07 2.71921032497e-06 3.18716221604e-06
2.94881237933e-05 5.82469028932e-07 6.73628099908e-06 4.80370405438e-06 3.55392770515e-05 4.49288716241e-07 3.01957164835e-06 3.30505983363e-06
2.79924327699e-05 5.67504865576e-07 6.31556608075e-06 4.52280572428e-06 3.65105438799e-05 4.55386727204e-07 3.38050346789e-06 3.62813350975e-06
2.88438261217e-05 5.76070587372e-07 6.61388102036e-06 4.71754789134e-06 3.34093059365e-05 4.35617123945e-07 2.59645844719e-06 3.034729496e-06
2.64392151686e-05 5.51535596139e-07 6.00047273062e-06 4.29293424466e-06 3.35115444389e-05 4.36283147579e-07 2.94897882978e-06 3.19866988149e-06
2.73941563605e-05 5.61407528955e-07 6.25612738313e-06 4.4679398607e-06 3.2239241751e-05 4.27921025336e-07 2.63891463725e-06 2.96871732357e-06
2.65542683242e-05 5.52734327386e-07 6.20733482322e-06 4.4157780355e-06 3.11430165793e-05 4.20582844602e-07 2.27774126917e-06 2.80047460383e-06
